,variable,value,Type,Mass
10,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
11,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
12,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
13,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
14,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
15,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
16,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
17,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
18,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
19,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
20,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
21,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
22,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
23,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
24,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
25,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
26,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
27,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
28,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
29,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
30,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
31,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
32,Power_Pick_1,0.02,Preharvest,20 Tomato Mash
33,Power_Pick_1,0.02,Preharvest,20 Tomato Mash
34,Power_Pick_1,0.02,Preharvest,20 Tomato Mash
35,Power_Pick_1,0.02,Preharvest,20 Tomato Mash
36,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
37,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
38,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
39,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
40,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
41,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
42,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
43,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
44,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
45,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
46,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
47,Power_Pick_1,0.02,Preharvest,20 Tomato Mash
48,Power_Pick_1,0.02,Preharvest,20 Tomato Mash
49,Power_Pick_1,0.0,Preharvest,20 Tomato Mash
50,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
51,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
52,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
53,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
54,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
55,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
56,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
57,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
58,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
59,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
60,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
61,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
62,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
63,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
64,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
65,Power_Pick_2,0.04,Preharvest,20 Tomato Mash
66,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
67,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
68,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
69,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
70,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
71,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
72,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
73,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
74,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
75,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
76,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
77,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
78,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
79,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
80,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
81,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
82,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
83,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
84,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
85,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
86,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
87,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
88,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
89,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
90,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
91,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
92,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
93,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
94,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
95,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
96,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
97,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
98,Power_Pick_2,0.0,Preharvest,20 Tomato Mash
99,Power_Pick_2,0.02,Preharvest,20 Tomato Mash
100,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
101,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
102,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
103,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
104,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
105,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
106,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
107,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
108,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
109,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
110,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
111,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
112,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
113,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
114,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
115,Power_Pick_3,0.02,Preharvest,20 Tomato Mash
116,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
117,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
118,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
119,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
120,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
121,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
122,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
123,Power_Pick_3,0.02,Preharvest,20 Tomato Mash
124,Power_Pick_3,0.02,Preharvest,20 Tomato Mash
125,Power_Pick_3,0.02,Preharvest,20 Tomato Mash
126,Power_Pick_3,0.02,Preharvest,20 Tomato Mash
127,Power_Pick_3,0.04,Preharvest,20 Tomato Mash
128,Power_Pick_3,0.02,Preharvest,20 Tomato Mash
129,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
130,Power_Pick_3,0.02,Preharvest,20 Tomato Mash
131,Power_Pick_3,0.04,Preharvest,20 Tomato Mash
132,Power_Pick_3,0.04,Preharvest,20 Tomato Mash
133,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
134,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
135,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
136,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
137,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
138,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
139,Power_Pick_3,0.02,Preharvest,20 Tomato Mash
140,Power_Pick_3,0.04,Preharvest,20 Tomato Mash
141,Power_Pick_3,0.04,Preharvest,20 Tomato Mash
142,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
143,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
144,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
145,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
146,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
147,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
148,Power_Pick_3,0.0,Preharvest,20 Tomato Mash
149,Power_Pick_3,0.02,Preharvest,20 Tomato Mash
0,Power_Pick_1,0.0,Preharvest,20 Tomatoes
1,Power_Pick_1,0.0,Preharvest,20 Tomatoes
2,Power_Pick_1,0.0,Preharvest,20 Tomatoes
3,Power_Pick_1,0.0,Preharvest,20 Tomatoes
4,Power_Pick_1,0.0,Preharvest,20 Tomatoes
5,Power_Pick_1,0.0,Preharvest,20 Tomatoes
6,Power_Pick_1,0.0,Preharvest,20 Tomatoes
7,Power_Pick_1,0.04,Preharvest,20 Tomatoes
8,Power_Pick_1,0.04,Preharvest,20 Tomatoes
9,Power_Pick_1,0.02,Preharvest,20 Tomatoes
10,Power_Pick_1,0.0,Preharvest,20 Tomatoes
11,Power_Pick_1,0.0,Preharvest,20 Tomatoes
12,Power_Pick_1,0.0,Preharvest,20 Tomatoes
13,Power_Pick_1,0.02,Preharvest,20 Tomatoes
14,Power_Pick_1,0.02,Preharvest,20 Tomatoes
15,Power_Pick_1,0.0,Preharvest,20 Tomatoes
16,Power_Pick_1,0.0,Preharvest,20 Tomatoes
17,Power_Pick_1,0.0,Preharvest,20 Tomatoes
18,Power_Pick_1,0.02,Preharvest,20 Tomatoes
19,Power_Pick_1,0.02,Preharvest,20 Tomatoes
20,Power_Pick_1,0.0,Preharvest,20 Tomatoes
21,Power_Pick_1,0.0,Preharvest,20 Tomatoes
22,Power_Pick_1,0.0,Preharvest,20 Tomatoes
23,Power_Pick_1,0.0,Preharvest,20 Tomatoes
24,Power_Pick_1,0.02,Preharvest,20 Tomatoes
25,Power_Pick_1,0.02,Preharvest,20 Tomatoes
26,Power_Pick_1,0.02,Preharvest,20 Tomatoes
27,Power_Pick_1,0.0,Preharvest,20 Tomatoes
28,Power_Pick_1,0.0,Preharvest,20 Tomatoes
29,Power_Pick_1,0.0,Preharvest,20 Tomatoes
30,Power_Pick_1,0.02,Preharvest,20 Tomatoes
31,Power_Pick_1,0.02,Preharvest,20 Tomatoes
32,Power_Pick_1,0.02,Preharvest,20 Tomatoes
33,Power_Pick_1,0.0,Preharvest,20 Tomatoes
34,Power_Pick_1,0.02,Preharvest,20 Tomatoes
35,Power_Pick_1,0.02,Preharvest,20 Tomatoes
36,Power_Pick_1,0.0,Preharvest,20 Tomatoes
37,Power_Pick_1,0.0,Preharvest,20 Tomatoes
38,Power_Pick_1,0.0,Preharvest,20 Tomatoes
39,Power_Pick_1,0.0,Preharvest,20 Tomatoes
40,Power_Pick_1,0.0,Preharvest,20 Tomatoes
41,Power_Pick_1,0.0,Preharvest,20 Tomatoes
42,Power_Pick_1,0.0,Preharvest,20 Tomatoes
43,Power_Pick_1,0.0,Preharvest,20 Tomatoes
44,Power_Pick_1,0.0,Preharvest,20 Tomatoes
45,Power_Pick_1,0.0,Preharvest,20 Tomatoes
46,Power_Pick_1,0.0,Preharvest,20 Tomatoes
47,Power_Pick_1,0.0,Preharvest,20 Tomatoes
48,Power_Pick_1,0.0,Preharvest,20 Tomatoes
49,Power_Pick_1,0.0,Preharvest,20 Tomatoes
50,Power_Pick_2,0.0,Preharvest,20 Tomatoes
51,Power_Pick_2,0.0,Preharvest,20 Tomatoes
52,Power_Pick_2,0.0,Preharvest,20 Tomatoes
53,Power_Pick_2,0.0,Preharvest,20 Tomatoes
54,Power_Pick_2,0.02,Preharvest,20 Tomatoes
55,Power_Pick_2,0.02,Preharvest,20 Tomatoes
56,Power_Pick_2,0.0,Preharvest,20 Tomatoes
57,Power_Pick_2,0.02,Preharvest,20 Tomatoes
58,Power_Pick_2,0.02,Preharvest,20 Tomatoes
59,Power_Pick_2,0.02,Preharvest,20 Tomatoes
60,Power_Pick_2,0.0,Preharvest,20 Tomatoes
61,Power_Pick_2,0.0,Preharvest,20 Tomatoes
62,Power_Pick_2,0.0,Preharvest,20 Tomatoes
63,Power_Pick_2,0.02,Preharvest,20 Tomatoes
64,Power_Pick_2,0.02,Preharvest,20 Tomatoes
65,Power_Pick_2,0.02,Preharvest,20 Tomatoes
66,Power_Pick_2,0.0,Preharvest,20 Tomatoes
67,Power_Pick_2,0.0,Preharvest,20 Tomatoes
68,Power_Pick_2,0.0,Preharvest,20 Tomatoes
69,Power_Pick_2,0.0,Preharvest,20 Tomatoes
70,Power_Pick_2,0.0,Preharvest,20 Tomatoes
71,Power_Pick_2,0.0,Preharvest,20 Tomatoes
72,Power_Pick_2,0.02,Preharvest,20 Tomatoes
73,Power_Pick_2,0.02,Preharvest,20 Tomatoes
74,Power_Pick_2,0.02,Preharvest,20 Tomatoes
75,Power_Pick_2,0.0,Preharvest,20 Tomatoes
76,Power_Pick_2,0.02,Preharvest,20 Tomatoes
77,Power_Pick_2,0.04,Preharvest,20 Tomatoes
78,Power_Pick_2,0.04,Preharvest,20 Tomatoes
79,Power_Pick_2,0.06,Preharvest,20 Tomatoes
80,Power_Pick_2,0.04,Preharvest,20 Tomatoes
81,Power_Pick_2,0.0,Preharvest,20 Tomatoes
82,Power_Pick_2,0.0,Preharvest,20 Tomatoes
83,Power_Pick_2,0.0,Preharvest,20 Tomatoes
84,Power_Pick_2,0.0,Preharvest,20 Tomatoes
85,Power_Pick_2,0.0,Preharvest,20 Tomatoes
86,Power_Pick_2,0.0,Preharvest,20 Tomatoes
87,Power_Pick_2,0.0,Preharvest,20 Tomatoes
88,Power_Pick_2,0.02,Preharvest,20 Tomatoes
89,Power_Pick_2,0.04,Preharvest,20 Tomatoes
90,Power_Pick_2,0.04,Preharvest,20 Tomatoes
91,Power_Pick_2,0.04,Preharvest,20 Tomatoes
92,Power_Pick_2,0.02,Preharvest,20 Tomatoes
93,Power_Pick_2,0.0,Preharvest,20 Tomatoes
94,Power_Pick_2,0.0,Preharvest,20 Tomatoes
95,Power_Pick_2,0.0,Preharvest,20 Tomatoes
96,Power_Pick_2,0.0,Preharvest,20 Tomatoes
97,Power_Pick_2,0.0,Preharvest,20 Tomatoes
98,Power_Pick_2,0.0,Preharvest,20 Tomatoes
99,Power_Pick_2,0.0,Preharvest,20 Tomatoes
100,Power_Pick_3,0.02,Preharvest,20 Tomatoes
101,Power_Pick_3,0.02,Preharvest,20 Tomatoes
102,Power_Pick_3,0.04,Preharvest,20 Tomatoes
103,Power_Pick_3,0.04,Preharvest,20 Tomatoes
104,Power_Pick_3,0.0,Preharvest,20 Tomatoes
105,Power_Pick_3,0.02,Preharvest,20 Tomatoes
106,Power_Pick_3,0.0,Preharvest,20 Tomatoes
107,Power_Pick_3,0.0,Preharvest,20 Tomatoes
108,Power_Pick_3,0.0,Preharvest,20 Tomatoes
109,Power_Pick_3,0.0,Preharvest,20 Tomatoes
110,Power_Pick_3,0.0,Preharvest,20 Tomatoes
111,Power_Pick_3,0.0,Preharvest,20 Tomatoes
112,Power_Pick_3,0.02,Preharvest,20 Tomatoes
113,Power_Pick_3,0.02,Preharvest,20 Tomatoes
114,Power_Pick_3,0.02,Preharvest,20 Tomatoes
115,Power_Pick_3,0.0,Preharvest,20 Tomatoes
116,Power_Pick_3,0.0,Preharvest,20 Tomatoes
117,Power_Pick_3,0.0,Preharvest,20 Tomatoes
118,Power_Pick_3,0.0,Preharvest,20 Tomatoes
119,Power_Pick_3,0.0,Preharvest,20 Tomatoes
120,Power_Pick_3,0.0,Preharvest,20 Tomatoes
121,Power_Pick_3,0.02,Preharvest,20 Tomatoes
122,Power_Pick_3,0.02,Preharvest,20 Tomatoes
123,Power_Pick_3,0.0,Preharvest,20 Tomatoes
124,Power_Pick_3,0.0,Preharvest,20 Tomatoes
125,Power_Pick_3,0.02,Preharvest,20 Tomatoes
126,Power_Pick_3,0.02,Preharvest,20 Tomatoes
127,Power_Pick_3,0.04,Preharvest,20 Tomatoes
128,Power_Pick_3,0.02,Preharvest,20 Tomatoes
129,Power_Pick_3,0.0,Preharvest,20 Tomatoes
130,Power_Pick_3,0.0,Preharvest,20 Tomatoes
131,Power_Pick_3,0.02,Preharvest,20 Tomatoes
132,Power_Pick_3,0.04,Preharvest,20 Tomatoes
133,Power_Pick_3,0.04,Preharvest,20 Tomatoes
134,Power_Pick_3,0.02,Preharvest,20 Tomatoes
135,Power_Pick_3,0.04,Preharvest,20 Tomatoes
136,Power_Pick_3,0.04,Preharvest,20 Tomatoes
137,Power_Pick_3,0.02,Preharvest,20 Tomatoes
138,Power_Pick_3,0.0,Preharvest,20 Tomatoes
139,Power_Pick_3,0.02,Preharvest,20 Tomatoes
140,Power_Pick_3,0.04,Preharvest,20 Tomatoes
141,Power_Pick_3,0.02,Preharvest,20 Tomatoes
142,Power_Pick_3,0.02,Preharvest,20 Tomatoes
143,Power_Pick_3,0.0,Preharvest,20 Tomatoes
144,Power_Pick_3,0.0,Preharvest,20 Tomatoes
145,Power_Pick_3,0.0,Preharvest,20 Tomatoes
146,Power_Pick_3,0.0,Preharvest,20 Tomatoes
147,Power_Pick_3,0.0,Preharvest,20 Tomatoes
148,Power_Pick_3,0.0,Preharvest,20 Tomatoes
149,Power_Pick_3,0.0,Preharvest,20 Tomatoes
0,Power_Pick_1,0.0,Harvest,2 tomatoes
1,Power_Pick_1,0.0,Harvest,2 tomatoes
2,Power_Pick_1,0.0,Harvest,2 tomatoes
3,Power_Pick_1,0.0,Harvest,2 tomatoes
4,Power_Pick_1,0.0,Harvest,2 tomatoes
5,Power_Pick_1,0.0,Harvest,2 tomatoes
6,Power_Pick_1,0.0,Harvest,2 tomatoes
7,Power_Pick_1,1.0,Harvest,2 tomatoes
8,Power_Pick_1,1.0,Harvest,2 tomatoes
9,Power_Pick_1,1.0,Harvest,2 tomatoes
10,Power_Pick_1,0.0,Harvest,2 tomatoes
11,Power_Pick_1,0.0,Harvest,2 tomatoes
12,Power_Pick_1,0.0,Harvest,2 tomatoes
13,Power_Pick_1,0.0,Harvest,2 tomatoes
14,Power_Pick_1,0.0,Harvest,2 tomatoes
15,Power_Pick_1,0.0,Harvest,2 tomatoes
16,Power_Pick_1,0.0,Harvest,2 tomatoes
17,Power_Pick_1,0.0,Harvest,2 tomatoes
18,Power_Pick_1,0.0,Harvest,2 tomatoes
19,Power_Pick_1,0.0,Harvest,2 tomatoes
20,Power_Pick_1,0.0,Harvest,2 tomatoes
21,Power_Pick_1,0.0,Harvest,2 tomatoes
22,Power_Pick_1,0.0,Harvest,2 tomatoes
23,Power_Pick_1,0.0,Harvest,2 tomatoes
24,Power_Pick_1,0.0,Harvest,2 tomatoes
25,Power_Pick_1,0.0,Harvest,2 tomatoes
26,Power_Pick_1,0.0,Harvest,2 tomatoes
27,Power_Pick_1,0.0,Harvest,2 tomatoes
28,Power_Pick_1,0.0,Harvest,2 tomatoes
29,Power_Pick_1,0.0,Harvest,2 tomatoes
30,Power_Pick_1,0.0,Harvest,2 tomatoes
31,Power_Pick_1,0.0,Harvest,2 tomatoes
32,Power_Pick_1,0.0,Harvest,2 tomatoes
33,Power_Pick_1,0.0,Harvest,2 tomatoes
34,Power_Pick_1,1.0,Harvest,2 tomatoes
35,Power_Pick_1,1.0,Harvest,2 tomatoes
36,Power_Pick_1,0.0,Harvest,2 tomatoes
37,Power_Pick_1,0.0,Harvest,2 tomatoes
38,Power_Pick_1,0.0,Harvest,2 tomatoes
39,Power_Pick_1,0.0,Harvest,2 tomatoes
40,Power_Pick_1,0.0,Harvest,2 tomatoes
41,Power_Pick_1,0.0,Harvest,2 tomatoes
42,Power_Pick_1,0.0,Harvest,2 tomatoes
43,Power_Pick_1,0.0,Harvest,2 tomatoes
44,Power_Pick_1,0.0,Harvest,2 tomatoes
45,Power_Pick_1,0.0,Harvest,2 tomatoes
46,Power_Pick_1,0.0,Harvest,2 tomatoes
47,Power_Pick_1,0.0,Harvest,2 tomatoes
48,Power_Pick_1,0.0,Harvest,2 tomatoes
49,Power_Pick_1,0.0,Harvest,2 tomatoes
50,Power_Pick_2,0.0,Harvest,2 tomatoes
51,Power_Pick_2,0.0,Harvest,2 tomatoes
52,Power_Pick_2,0.0,Harvest,2 tomatoes
53,Power_Pick_2,0.0,Harvest,2 tomatoes
54,Power_Pick_2,0.0,Harvest,2 tomatoes
55,Power_Pick_2,0.0,Harvest,2 tomatoes
56,Power_Pick_2,0.0,Harvest,2 tomatoes
57,Power_Pick_2,0.0,Harvest,2 tomatoes
58,Power_Pick_2,0.0,Harvest,2 tomatoes
59,Power_Pick_2,0.0,Harvest,2 tomatoes
60,Power_Pick_2,0.0,Harvest,2 tomatoes
61,Power_Pick_2,0.0,Harvest,2 tomatoes
62,Power_Pick_2,0.0,Harvest,2 tomatoes
63,Power_Pick_2,0.0,Harvest,2 tomatoes
64,Power_Pick_2,0.0,Harvest,2 tomatoes
65,Power_Pick_2,0.0,Harvest,2 tomatoes
66,Power_Pick_2,0.0,Harvest,2 tomatoes
67,Power_Pick_2,0.0,Harvest,2 tomatoes
68,Power_Pick_2,0.0,Harvest,2 tomatoes
69,Power_Pick_2,0.0,Harvest,2 tomatoes
70,Power_Pick_2,1.0,Harvest,2 tomatoes
71,Power_Pick_2,1.0,Harvest,2 tomatoes
72,Power_Pick_2,0.0,Harvest,2 tomatoes
73,Power_Pick_2,0.0,Harvest,2 tomatoes
74,Power_Pick_2,0.0,Harvest,2 tomatoes
75,Power_Pick_2,0.0,Harvest,2 tomatoes
76,Power_Pick_2,1.0,Harvest,2 tomatoes
77,Power_Pick_2,1.0,Harvest,2 tomatoes
78,Power_Pick_2,0.0,Harvest,2 tomatoes
79,Power_Pick_2,0.0,Harvest,2 tomatoes
80,Power_Pick_2,0.0,Harvest,2 tomatoes
81,Power_Pick_2,0.0,Harvest,2 tomatoes
82,Power_Pick_2,0.0,Harvest,2 tomatoes
83,Power_Pick_2,0.0,Harvest,2 tomatoes
84,Power_Pick_2,0.0,Harvest,2 tomatoes
85,Power_Pick_2,0.0,Harvest,2 tomatoes
86,Power_Pick_2,0.0,Harvest,2 tomatoes
87,Power_Pick_2,0.0,Harvest,2 tomatoes
88,Power_Pick_2,0.0,Harvest,2 tomatoes
89,Power_Pick_2,0.0,Harvest,2 tomatoes
90,Power_Pick_2,0.0,Harvest,2 tomatoes
91,Power_Pick_2,0.0,Harvest,2 tomatoes
92,Power_Pick_2,0.0,Harvest,2 tomatoes
93,Power_Pick_2,0.0,Harvest,2 tomatoes
94,Power_Pick_2,0.0,Harvest,2 tomatoes
95,Power_Pick_2,0.0,Harvest,2 tomatoes
96,Power_Pick_2,0.0,Harvest,2 tomatoes
97,Power_Pick_2,0.0,Harvest,2 tomatoes
98,Power_Pick_2,0.0,Harvest,2 tomatoes
99,Power_Pick_2,0.0,Harvest,2 tomatoes
100,Power_Pick_3,0.0,Harvest,2 tomatoes
101,Power_Pick_3,0.0,Harvest,2 tomatoes
102,Power_Pick_3,0.0,Harvest,2 tomatoes
103,Power_Pick_3,0.0,Harvest,2 tomatoes
104,Power_Pick_3,0.0,Harvest,2 tomatoes
105,Power_Pick_3,0.0,Harvest,2 tomatoes
106,Power_Pick_3,0.0,Harvest,2 tomatoes
107,Power_Pick_3,0.0,Harvest,2 tomatoes
108,Power_Pick_3,0.0,Harvest,2 tomatoes
109,Power_Pick_3,0.0,Harvest,2 tomatoes
110,Power_Pick_3,0.0,Harvest,2 tomatoes
111,Power_Pick_3,0.0,Harvest,2 tomatoes
112,Power_Pick_3,0.0,Harvest,2 tomatoes
113,Power_Pick_3,0.0,Harvest,2 tomatoes
114,Power_Pick_3,0.0,Harvest,2 tomatoes
115,Power_Pick_3,0.0,Harvest,2 tomatoes
116,Power_Pick_3,0.0,Harvest,2 tomatoes
117,Power_Pick_3,0.0,Harvest,2 tomatoes
118,Power_Pick_3,0.0,Harvest,2 tomatoes
119,Power_Pick_3,0.0,Harvest,2 tomatoes
120,Power_Pick_3,0.0,Harvest,2 tomatoes
121,Power_Pick_3,0.0,Harvest,2 tomatoes
122,Power_Pick_3,0.0,Harvest,2 tomatoes
123,Power_Pick_3,0.0,Harvest,2 tomatoes
124,Power_Pick_3,0.0,Harvest,2 tomatoes
125,Power_Pick_3,0.0,Harvest,2 tomatoes
126,Power_Pick_3,0.0,Harvest,2 tomatoes
127,Power_Pick_3,0.0,Harvest,2 tomatoes
128,Power_Pick_3,0.0,Harvest,2 tomatoes
129,Power_Pick_3,0.0,Harvest,2 tomatoes
130,Power_Pick_3,0.0,Harvest,2 tomatoes
131,Power_Pick_3,0.0,Harvest,2 tomatoes
132,Power_Pick_3,0.0,Harvest,2 tomatoes
133,Power_Pick_3,0.0,Harvest,2 tomatoes
134,Power_Pick_3,0.0,Harvest,2 tomatoes
135,Power_Pick_3,0.0,Harvest,2 tomatoes
136,Power_Pick_3,0.0,Harvest,2 tomatoes
137,Power_Pick_3,0.0,Harvest,2 tomatoes
138,Power_Pick_3,0.0,Harvest,2 tomatoes
139,Power_Pick_3,0.0,Harvest,2 tomatoes
140,Power_Pick_3,0.0,Harvest,2 tomatoes
141,Power_Pick_3,0.0,Harvest,2 tomatoes
142,Power_Pick_3,0.0,Harvest,2 tomatoes
143,Power_Pick_3,0.0,Harvest,2 tomatoes
144,Power_Pick_3,0.0,Harvest,2 tomatoes
145,Power_Pick_3,0.0,Harvest,2 tomatoes
146,Power_Pick_3,0.0,Harvest,2 tomatoes
147,Power_Pick_3,0.0,Harvest,2 tomatoes
148,Power_Pick_3,0.0,Harvest,2 tomatoes
149,Power_Pick_3,0.0,Harvest,2 tomatoes
0,Power_Pick_1,0.0,Harvest,6 tomatoes
1,Power_Pick_1,0.0,Harvest,6 tomatoes
2,Power_Pick_1,0.0,Harvest,6 tomatoes
3,Power_Pick_1,0.0,Harvest,6 tomatoes
4,Power_Pick_1,0.0,Harvest,6 tomatoes
5,Power_Pick_1,0.0,Harvest,6 tomatoes
6,Power_Pick_1,0.0,Harvest,6 tomatoes
7,Power_Pick_1,1.0,Harvest,6 tomatoes
8,Power_Pick_1,1.0,Harvest,6 tomatoes
9,Power_Pick_1,1.0,Harvest,6 tomatoes
10,Power_Pick_1,0.0,Harvest,6 tomatoes
11,Power_Pick_1,0.0,Harvest,6 tomatoes
12,Power_Pick_1,0.0,Harvest,6 tomatoes
13,Power_Pick_1,1.0,Harvest,6 tomatoes
14,Power_Pick_1,1.0,Harvest,6 tomatoes
15,Power_Pick_1,0.0,Harvest,6 tomatoes
16,Power_Pick_1,0.0,Harvest,6 tomatoes
17,Power_Pick_1,0.0,Harvest,6 tomatoes
18,Power_Pick_1,0.0,Harvest,6 tomatoes
19,Power_Pick_1,0.0,Harvest,6 tomatoes
20,Power_Pick_1,0.0,Harvest,6 tomatoes
21,Power_Pick_1,0.0,Harvest,6 tomatoes
22,Power_Pick_1,0.0,Harvest,6 tomatoes
23,Power_Pick_1,0.0,Harvest,6 tomatoes
24,Power_Pick_1,0.0,Harvest,6 tomatoes
25,Power_Pick_1,0.0,Harvest,6 tomatoes
26,Power_Pick_1,0.0,Harvest,6 tomatoes
27,Power_Pick_1,0.0,Harvest,6 tomatoes
28,Power_Pick_1,0.0,Harvest,6 tomatoes
29,Power_Pick_1,0.0,Harvest,6 tomatoes
30,Power_Pick_1,0.0,Harvest,6 tomatoes
31,Power_Pick_1,0.0,Harvest,6 tomatoes
32,Power_Pick_1,0.0,Harvest,6 tomatoes
